"","Species","Number","Temp.Cat","Light_Value","micromol.L.s","Run","Treatment","Chamber.Vol.L","Date","micromol.s","micromol.s.blank","micromol.s.adj","surface.area.cm2","micromol.cm2.s","micromol.cm2.h","fragment_ID...1","Morphology...3","fragment_ID...4","site","species","Morphology...7","mtORF","TPCBASS","group","quant25","quant75","IQRbyGroup","upper","lower","Season"
"12","POC","156","22","0",-0.013629749034749,8,"Field",0.592,2022-05-14,-0.0080688114285714,-0.000225296009578647,-0.00784351541899275,101.299494327605,-7.74289691281839e-05,-0.278744288861462,"POC-156","grandis","POC-156","Manava","Pocillopora","grandis","Haplotype_1a","Yes","Haplotype_1a_22",-0.516226595637995,-0.278744288861462,0.237482306776533,0.0774791713033371,-0.872450055802794,"May"
"13","POC","156","25","0",-0.0103313153310106,8,"Field",0.598,2022-05-14,-0.00617812656794431,-0.000225296009578647,-0.00595283055836567,127.182788150723,-4.68053157579076e-05,-0.168499136728468,"POC-156","grandis","POC-156","Manava","Pocillopora","grandis","Haplotype_1a","Yes","Haplotype_1a_25",-0.490546521801215,-0.269012528475992,0.221533993325224,0.0632884615118437,-0.822847511789051,"May"
"14","POC","156","28","0",-0.0183009989053088,9,"Field",0.595,2022-05-14,-0.0108890943486587,-0.00140954637081207,-0.00947954797784667,63.571303331195,-0.000149116778815434,-0.536820403735562,"POC-156","grandis","POC-156","Manava","Pocillopora","grandis","Haplotype_1a","Yes","Haplotype_1a_28",-0.576914986807002,-0.387681478823183,0.18923350798382,-0.103831216847453,-0.860765248782732,"May"
"15","POC","156","30","0",-0.0335548145453074,10,"Field",0.586,2022-05-14,-0.0196631213235502,-0.000748575694271696,-0.0189145456292785,84.7166382849969,-0.000223268368672134,-0.803766127219681,"POC-156","grandis","POC-156","Manava","Pocillopora","grandis","Haplotype_1a","Yes","Haplotype_1a_30",-1.23042029419707,-0.530227780222395,0.700192513974672,0.520060990739613,-2.28070906515907,"May"
"16","POC","156","32","0",-0.0275304874835313,10,"Field",0.59,2022-05-14,-0.0162429876152835,-0.000748575694271696,-0.0154944119210118,95.6841356676741,-0.000161932924542751,-0.582958528353903,"POC-156","grandis","POC-156","Manava","Pocillopora","grandis","Haplotype_1a","Yes","Haplotype_1a_32",-0.644722529976436,-0.557907760113437,0.0868147698629991,-0.427685605318939,-0.774944684770935,"May"
"17","POC","156","36","0",-0.010618151260504,9,"Field",0.604,2022-05-14,-0.0064133633613444,-0.00140954637081207,-0.00500381699053233,59.8862242106157,-8.35553928551958e-05,-0.300799414278705,"POC-156","grandis","POC-156","Manava","Pocillopora","grandis","Haplotype_1a","Yes","Haplotype_1a_36",-0.986851672519631,-0.300799414278705,0.686052258240926,0.728278973082685,-2.01593005988102,"May"
"18","POC","157","22","0",-0.0112565120967742,8,"Field",0.592,2022-05-14,-0.00666385516129035,-0.000225296009578647,-0.0064385591517117,52.12123606368,-0.000123530438607505,-0.444709578987018,"POC-157","meandrina","POC-157","Manava","Pocillopora","meandrina","Haplotype_1a","No","Haplotype_1a_22",-0.516226595637995,-0.278744288861462,0.237482306776533,0.0774791713033371,-0.872450055802794,"May"
"19","POC","157","25","0",-0.0149552125506073,8,"Field",0.598,2022-05-14,-0.00894321710526317,-0.000225296009578647,-0.00871792109568452,104.502003563347,-8.34234827890159e-05,-0.300324538040457,"POC-157","meandrina","POC-157","Manava","Pocillopora","meandrina","Haplotype_1a","No","Haplotype_1a_25",-0.490546521801215,-0.269012528475992,0.221533993325224,0.0632884615118437,-0.822847511789051,"May"
"20","POC","157","28","0",-0.0138562252964427,9,"Field",0.599,2022-05-14,-0.00829987895256917,-0.00140954637081207,-0.0068903325817571,42.9962782412926,-0.000160254163001945,-0.576914986807002,"POC-157","meandrina","POC-157","Manava","Pocillopora","meandrina","Haplotype_1a","No","Haplotype_1a_28",-0.576914986807002,-0.387681478823183,0.18923350798382,-0.103831216847453,-0.860765248782732,"May"
"21","POC","157","30","0",-0.017640870893812,10,"Field",0.602,2022-05-14,-0.0106198042780749,-0.000748575694271696,-0.00987122858380316,58.9649544304706,-0.000167408398414739,-0.602670234293061,"POC-157","meandrina","POC-157","Manava","Pocillopora","meandrina","Haplotype_1a","No","Haplotype_1a_30",-1.23042029419707,-0.530227780222395,0.700192513974672,0.520060990739613,-2.28070906515907,"May"
"22","POC","157","32","0",-0.0218741478506296,10,"Field",0.595,2022-05-14,-0.0130151179711246,-0.000748575694271696,-0.0122665422768529,101.299494327605,-0.000121091841161444,-0.4359306281812,"POC-157","meandrina","POC-157","Manava","Pocillopora","meandrina","Haplotype_1a","No","Haplotype_1a_32",-0.644722529976436,-0.557907760113437,0.0868147698629991,-0.427685605318939,-0.774944684770935,"May"
"23","POC","157","36","0",-0.0241589321892421,9,"Field",0.594,2022-05-14,-0.0143504057204098,-0.00140954637081207,-0.0129408593495977,47.2077972362407,-0.000274125464588787,-0.986851672519631,"POC-157","meandrina","POC-157","Manava","Pocillopora","meandrina","Haplotype_1a","No","Haplotype_1a_36",-0.986851672519631,-0.300799414278705,0.686052258240926,0.728278973082685,-2.01593005988102,"May"
"24","POC","159","22","0",-0.0173360711768852,13,"Field",0.572,2022-05-16,-0.00991623271317835,-0.000148615363344259,-0.00976761734983409,51.1999662835353,-0.000190773901993274,-0.686786047175786,"POC-159","grandis","POC-159","Manava","Pocillopora","grandis","Haplotype_1a","Yes","Haplotype_1a_22",-0.516226595637995,-0.278744288861462,0.237482306776533,0.0774791713033371,-0.872450055802794,"May"
"25","POC","159","25","0",-0.0133535191637632,13,"Field",0.596,2022-05-16,-0.00795869742160289,-0.000148615363344259,-0.00781008205825863,51.8580161264958,-0.00015060510682105,-0.54217838455578,"POC-159","grandis","POC-159","Manava","Pocillopora","grandis","Haplotype_1a","Yes","Haplotype_1a_25",-0.490546521801215,-0.269012528475992,0.221533993325224,0.0632884615118437,-0.822847511789051,"May"
"26","POC","159","28","0",-0.0178044992743107,11,"Field",0.597,2022-05-16,-0.0106292860667635,4.33691121546349e-05,-0.0106726551789181,99.1059948510692,-0.000107689299673106,-0.387681478823183,"POC-159","grandis","POC-159","Manava","Pocillopora","grandis","Haplotype_1a","Yes","Haplotype_1a_28",-0.576914986807002,-0.387681478823183,0.18923350798382,-0.103831216847453,-0.860765248782732,"May"
"27","POC","159","30","0",-0.0216672041847044,11,"Field",0.59,2022-05-16,-0.0127836504689756,4.33691121546349e-05,-0.0128270195811302,30.3617212564484,-0.000422473399079966,-1.52090423668788,"POC-159","grandis","POC-159","Manava","Pocillopora","grandis","Haplotype_1a","Yes","Haplotype_1a_30",-1.23042029419707,-0.530227780222395,0.700192513974672,0.520060990739613,-2.28070906515907,"May"
"28","POC","159","32","0",-0.0319515789473672,12,"Field",0.581,2022-05-16,-0.0185638673684204,-0.00152211448547924,-0.0170417528829411,95.1576957933056,-0.000179089591660121,-0.644722529976436,"POC-159","grandis","POC-159","Manava","Pocillopora","grandis","Haplotype_1a","Yes","Haplotype_1a_32",-0.644722529976436,-0.557907760113437,0.0868147698629991,-0.427685605318939,-0.774944684770935,"May"
"29","POC","159","36","0",-0.0262310789766399,12,"Field",0.586,2022-05-16,-0.015371412280311,-0.00152211448547924,-0.0138492977948318,174.343026896235,-7.94370617591405e-05,-0.285973422332906,"POC-159","grandis","POC-159","Manava","Pocillopora","grandis","Haplotype_1a","Yes","Haplotype_1a_36",-0.986851672519631,-0.300799414278705,0.686052258240926,0.728278973082685,-2.01593005988102,"May"
"30","POC","162","22","0",-0.0124086551819948,13,"Field",0.594,2022-05-16,-0.00737074117810489,-0.000148615363344259,-0.00722212581476063,56.639844985343,-0.000127509632426246,-0.459034676734485,"POC-162","meandrina","POC-162","Manava","Pocillopora","meandrina","P_verrucosa_Haplotype_3b","Yes","P_verrucosa_Haplotype_3b_22",-0.527376960054643,-0.232759909688717,0.294617050365926,0.209165665860172,-0.969302535603532,"May"
"31","POC","162","25","0",-0.013438169128319,13,"Field",0.597,2022-05-16,-0.00802258696960643,-0.000148615363344259,-0.00787397160626217,179.914515566635,-4.37650713254757e-05,-0.157554256771712,"POC-162","meandrina","POC-162","Manava","Pocillopora","meandrina","P_verrucosa_Haplotype_3b","Yes","P_verrucosa_Haplotype_3b_25",-0.513684849114912,-0.347949687613843,0.165735161501069,-0.0993469453622394,-0.762287591366515,"May"
"32","POC","162","28","0",-0.0143201525218968,11,"Field",0.6,2022-05-16,-0.00859209151313809,4.33691121546349e-05,-0.00863546062529272,87.5243176149622,-9.86635584327766e-05,-0.355188810357996,"POC-162","meandrina","POC-162","Manava","Pocillopora","meandrina","P_verrucosa_Haplotype_3b","Yes","P_verrucosa_Haplotype_3b_28",-0.743440761288278,-0.367768418742492,0.375672342545786,0.195740095076188,-1.30694927510696,"May"
"33","POC","162","30","0",-0.0155763865546216,11,"Field",0.602,2022-05-16,-0.0093769847058822,4.33691121546349e-05,-0.00942035381803683,72.7401311431133,-0.00012950696774938,-0.466225083897767,"POC-162","meandrina","POC-162","Manava","Pocillopora","meandrina","P_verrucosa_Haplotype_3b","Yes","P_verrucosa_Haplotype_3b_30",-0.970496884771261,-0.552458603696537,0.418038281074724,0.0745988179155482,-1.59755430638335,"May"
"34","POC","162","32","0",-0.0243014846041057,12,"Field",0.59,2022-05-16,-0.0143378759164224,-0.00152211448547924,-0.0128157614309431,126.39312833917,-0.000101396029984736,-0.365025707945051,"POC-162","meandrina","POC-162","Manava","Pocillopora","meandrina","P_verrucosa_Haplotype_3b","Yes","P_verrucosa_Haplotype_3b_32",-0.964436002486323,-0.390725500706623,0.5737105017797,0.469840251962927,-1.82500175515587,"May"
"35","POC","162","36","0",-0.0146136638563051,12,"Field",0.598,2022-05-16,-0.00873897098607043,-0.00152211448547924,-0.00721685650059118,67.3002524413053,-0.000107233721105062,-0.386041395978222,"POC-162","meandrina","POC-162","Manava","Pocillopora","meandrina","P_verrucosa_Haplotype_3b","Yes","P_verrucosa_Haplotype_3b_36",-1.2372355000736,-0.631548435088091,0.60568706498551,0.276982162390173,-2.14576609755186,"May"
"36","POC","165","22","0",-0.0115110842645726,14,"Field",0.6,2022-05-23,-0.00690665055874356,-0.000315097549818196,-0.00659155300892536,68.1776522319195,-9.66820181267451e-05,-0.348055265256282,"POC-165","grandis","POC-165","Manava","Pocillopora","grandis","Haplotype_1a","Yes","Haplotype_1a_22",-0.516226595637995,-0.278744288861462,0.237482306776533,0.0774791713033371,-0.872450055802794,"May"
"37","POC","165","25","0",-0.0141583668041685,14,"Field",0.6,2022-05-23,-0.00849502008250108,-0.000315097549818196,-0.00817992253268288,70.0640617817399,-0.000116749191021277,-0.420297087676596,"POC-165","grandis","POC-165","Manava","Pocillopora","grandis","Haplotype_1a","Yes","Haplotype_1a_25",-0.490546521801215,-0.269012528475992,0.221533993325224,0.0632884615118437,-0.822847511789051,"May"
"38","POC","165","30","0",-0.0166594736842101,15,"Field",0.578,2022-05-23,-0.00962917578947346,-0.00113702500484156,-0.00849215078463191,101.825934201973,-8.3398702414923e-05,-0.300235328693723,"POC-165","grandis","POC-165","Manava","Pocillopora","grandis","Haplotype_1a","Yes","Haplotype_1a_30",-1.23042029419707,-0.530227780222395,0.700192513974672,0.520060990739613,-2.28070906515907,"May"
"39","POC","165","32","0",-0.0348793787629993,16,"Field",0.582,2022-05-23,-0.0202997984400656,-0.00201745708808128,-0.0182823413519843,117.970090349274,-0.000154974377809288,-0.557907760113437,"POC-165","grandis","POC-165","Manava","Pocillopora","grandis","Haplotype_1a","Yes","Haplotype_1a_32",-0.644722529976436,-0.557907760113437,0.0868147698629991,-0.427685605318939,-0.774944684770935,"May"
"40","POC","165","36","0",-0.0306553921568628,16,"Field",0.584,2022-05-23,-0.0179027490196079,-0.00201745708808128,-0.0158852919315266,65.852542786792,-0.000241225186747271,-0.868410672290177,"POC-165","grandis","POC-165","Manava","Pocillopora","grandis","Haplotype_1a","Yes","Haplotype_1a_36",-0.986851672519631,-0.300799414278705,0.686052258240926,0.728278973082685,-2.01593005988102,"May"
"41","POC","167","22","0",-0.0134431393834131,14,"Field",0.6,2022-05-23,-0.00806588363004783,-0.000315097549818196,-0.00775078608022964,54.0515156030311,-0.00014339627656611,-0.516226595637995,"POC-167","grandis","POC-167","Manava","Pocillopora","grandis","Haplotype_1a","Yes","Haplotype_1a_22",-0.516226595637995,-0.278744288861462,0.237482306776533,0.0774791713033371,-0.872450055802794,"May"
"42","POC","167","25","0",-0.0110382231623481,14,"Field",0.592,2022-05-23,-0.0065346281121101,-0.000315097549818196,-0.0062195305622919,40.671168796165,-0.000152922346379147,-0.550520446964929,"POC-167","grandis","POC-167","Manava","Pocillopora","grandis","Haplotype_1a","Yes","Haplotype_1a_25",-0.490546521801215,-0.269012528475992,0.221533993325224,0.0632884615118437,-0.822847511789051,"May"
"43","POC","167","30","0",-0.0271067692307675,15,"Field",0.588,2022-05-23,-0.0159387803076913,-0.00113702500484156,-0.0148017553028497,38.0828394138532,-0.000388672576169973,-1.3992212742119,"POC-167","grandis","POC-167","Manava","Pocillopora","grandis","Haplotype_1a","Yes","Haplotype_1a_30",-1.23042029419707,-0.530227780222395,0.700192513974672,0.520060990739613,-2.28070906515907,"May"
"44","POC","167","32","0",-0.0121487742830713,16,"Field",0.6,2022-05-23,-0.00728926456984279,-0.00201745708808128,-0.00527180748176151,32.6868307015761,-0.000161282307541285,-0.580616307148626,"POC-167","grandis","POC-167","Manava","Pocillopora","grandis","Haplotype_1a","Yes","Haplotype_1a_32",-0.644722529976436,-0.557907760113437,0.0868147698629991,-0.427685605318939,-0.774944684770935,"May"
"45","POC","167","36","0",-0.0418827521367535,16,"Field",0.58,2022-05-23,-0.0242919962393171,-0.00201745708808128,-0.0222745391512358,71.0292015514155,-0.000313596924429906,-1.12894892794766,"POC-167","grandis","POC-167","Manava","Pocillopora","grandis","Haplotype_1a","Yes","Haplotype_1a_36",-0.986851672519631,-0.300799414278705,0.686052258240926,0.728278973082685,-2.01593005988102,"May"
"46","POC","168","22","0",-0.00693149663722559,17,"Field",0.602,2022-05-24,-0.0041727609756098,-2.34116630896336e-05,-0.00414934931252017,48.5238969221619,-8.55114608617733e-05,-0.307841259102384,"POC-168","grandis","POC-168","Manava","Pocillopora","grandis","Haplotype_1a","Yes","Haplotype_1a_22",-0.516226595637995,-0.278744288861462,0.237482306776533,0.0774791713033371,-0.872450055802794,"May"
"47","POC","168","25","0",-0.0125756745806659,18,"Field",0.599,2022-05-24,-0.00753282907381889,-0.00031065472593589,-0.007222174347883,54.9289153936456,-0.00013148219468973,-0.473335900883027,"POC-168","grandis","POC-168","Manava","Pocillopora","grandis","Haplotype_1a","Yes","Haplotype_1a_25",-0.490546521801215,-0.269012528475992,0.221533993325224,0.0632884615118437,-0.822847511789051,"May"
"48","POC","168","28","0",-0.00866891661939879,17,"Field",0.6,2022-05-24,-0.00520134997163927,-2.34116630896336e-05,-0.00517793830854964,69.3621419492487,-7.46507844630615e-05,-0.268742824067021,"POC-168","grandis","POC-168","Manava","Pocillopora","grandis","Haplotype_1a","Yes","Haplotype_1a_28",-0.576914986807002,-0.387681478823183,0.18923350798382,-0.103831216847453,-0.860765248782732,"May"
"49","POC","168","30","0",-0.0184073504273506,18,"Field",0.588,2022-05-24,-0.0108235220512821,-0.00031065472593589,-0.0105128673253462,120.953249637362,-8.69167827806654e-05,-0.312900418010396,"POC-168","grandis","POC-168","Manava","Pocillopora","grandis","Haplotype_1a","Yes","Haplotype_1a_30",-1.23042029419707,-0.530227780222395,0.700192513974672,0.520060990739613,-2.28070906515907,"May"
"50","POC","168","32","0",-0.0218413054047483,19,"Field",0.588,2022-05-24,-0.012842687577992,-0.00123317707232064,-0.0116095105056714,65.0190129857085,-0.000178555625078824,-0.642800250283767,"POC-168","grandis","POC-168","Manava","Pocillopora","grandis","Haplotype_1a","Yes","Haplotype_1a_32",-0.644722529976436,-0.557907760113437,0.0868147698629991,-0.427685605318939,-0.774944684770935,"May"
"51","POC","168","36","0",-0.028333516483516,19,"Field",0.582,2022-05-24,-0.0164901065934063,-0.00123317707232064,-0.0152569295210857,62.8255135091731,-0.000242846077475483,-0.874245878911739,"POC-168","grandis","POC-168","Manava","Pocillopora","grandis","Haplotype_1a","Yes","Haplotype_1a_36",-0.986851672519631,-0.300799414278705,0.686052258240926,0.728278973082685,-2.01593005988102,"May"
"52","POC","169","22","0",-0.0110969761794634,17,"Field",0.59,2022-05-24,-0.00654721594588342,-2.34116630896336e-05,-0.00652380428279379,108.581912589702,-6.0081869320586e-05,-0.21629472955411,"POC-169","meandrina","POC-169","Manava","Pocillopora","meandrina","P_verrucosa_Haplotype_3b","Yes","P_verrucosa_Haplotype_3b_22",-0.527376960054643,-0.232759909688717,0.294617050365926,0.209165665860172,-0.969302535603532,"May"
"53","POC","169","28","0",-0.0120305870445344,17,"Field",0.608,2022-05-24,-0.00731459692307689,-2.34116630896336e-05,-0.00729118525998725,69.0111820330029,-0.000105652229757497,-0.380348027126988,"POC-169","meandrina","POC-169","Manava","Pocillopora","meandrina","P_verrucosa_Haplotype_3b","Yes","P_verrucosa_Haplotype_3b_28",-0.743440761288278,-0.367768418742492,0.375672342545786,0.195740095076188,-1.30694927510696,"May"
"54","POC","169","30","0",-0.0245439781887151,18,"Field",0.587,2022-05-24,-0.0144073151967757,-0.00031065472593589,-0.0140966604708399,62.5622935719887,-0.000225321989748013,-0.811159163092848,"POC-169","meandrina","POC-169","Manava","Pocillopora","meandrina","P_verrucosa_Haplotype_3b","Yes","P_verrucosa_Haplotype_3b_30",-0.970496884771261,-0.552458603696537,0.418038281074724,0.0745988179155482,-1.59755430638335,"May"
"55","POC","169","32","0",-0.039744117647059,19,"Field",0.566,2022-05-24,-0.0224951705882354,-0.00123317707232064,-0.0212619935159147,52.2528460322722,-0.000406905941597574,-1.46486138975127,"POC-169","meandrina","POC-169","Manava","Pocillopora","meandrina","P_verrucosa_Haplotype_3b","Yes","P_verrucosa_Haplotype_3b_32",-0.964436002486323,-0.390725500706623,0.5737105017797,0.469840251962927,-1.82500175515587,"May"
"56","POC","169","36","0",-0.0470415966386552,19,"Field",0.583,2022-05-24,-0.027425250840336,-0.00123317707232064,-0.0261920737680153,69.3182719597181,-0.000377852376112837,-1.36026855400621,"POC-169","meandrina","POC-169","Manava","Pocillopora","meandrina","P_verrucosa_Haplotype_3b","Yes","P_verrucosa_Haplotype_3b_36",-1.2372355000736,-0.631548435088091,0.60568706498551,0.276982162390173,-2.14576609755186,"May"
"57","POC","174","22","0",-0.00889487394957986,20,"Field",0.589,2022-05-25,-0.00523908075630253,1.12663153788349e-05,-0.00525034707168137,69.0989220120642,-7.59830532633301e-05,-0.273538991747988,"POC-174","meandrina","POC-174","Manava","Pocillopora","meandrina","Haplotype_1a","No","Haplotype_1a_22",-0.516226595637995,-0.278744288861462,0.237482306776533,0.0774791713033371,-0.872450055802794,"May"
"58","POC","174","28","0",-0.00890152518454186,20,"Field",0.606,2022-05-25,-0.00539432426183237,1.12663153788349e-05,-0.00540559057721121,62.1674636662123,-8.69520848756954e-05,-0.313027505552503,"POC-174","meandrina","POC-174","Manava","Pocillopora","meandrina","Haplotype_1a","No","Haplotype_1a_28",-0.576914986807002,-0.387681478823183,0.18923350798382,-0.103831216847453,-0.860765248782732,"May"
"59","POC","174","36","0",-0.013589735133288,22,"Field",0.596,2022-05-25,-0.00809948213943963,-0.00167906616252346,-0.00642041597691617,82.1721788922158,-7.81336951687475e-05,-0.281281302607491,"POC-174","meandrina","POC-174","Manava","Pocillopora","meandrina","Haplotype_1a","No","Haplotype_1a_36",-0.986851672519631,-0.300799414278705,0.686052258240926,0.728278973082685,-2.01593005988102,"May"
"60","POC","175","28","0",-0.011137843308896,20,"Field",0.6,2022-05-25,-0.00668270598533758,1.12663153788349e-05,-0.00669397230071641,39.3550691102437,-0.000170091742996687,-0.612330274788071,"POC-175","verrucosa","POC-175","Manava","Pocillopora","verrucosa","P_verrucosa_Haplotype_3b","Yes","P_verrucosa_Haplotype_3b_28",-0.743440761288278,-0.367768418742492,0.375672342545786,0.195740095076188,-1.30694927510696,"May"
"61","POC","175","32","0",-0.0458892401500933,22,"Field",0.584,2022-05-25,-0.0267993162476545,-0.00167906616252346,-0.025120250085131,89.7178170914977,-0.000279991766401454,-1.00797035904523,"POC-175","verrucosa","POC-175","Manava","Pocillopora","verrucosa","P_verrucosa_Haplotype_3b","Yes","P_verrucosa_Haplotype_3b_32",-0.964436002486323,-0.390725500706623,0.5737105017797,0.469840251962927,-1.82500175515587,"May"
"62","POC","175","36","0",-0.021016112136344,22,"Field",0.584,2022-05-25,-0.0122734094876249,-0.00167906616252346,-0.0105943433251015,56.4643650272202,-0.000187628840242765,-0.675463824873953,"POC-175","verrucosa","POC-175","Manava","Pocillopora","verrucosa","P_verrucosa_Haplotype_3b","Yes","P_verrucosa_Haplotype_3b_36",-1.2372355000736,-0.631548435088091,0.60568706498551,0.276982162390173,-2.14576609755186,"May"
"63","POC","178","22","0",-0.0102932152300372,23,"Field",0.606,2022-05-26,-0.00623768842940252,-0.000261896530296843,-0.00597579189910568,103.054293908833,-5.79868307514888e-05,-0.20875259070536,"POC-178","grandis","POC-178","Manava","Pocillopora","grandis","Haplotype_1a","Yes","Haplotype_1a_22",-0.516226595637995,-0.278744288861462,0.237482306776533,0.0774791713033371,-0.872450055802794,"May"
"64","POC","178","25","0",-0.0115139065335753,24,"Field",0.6,2022-05-26,-0.00690834392014519,-0.000524729038538013,-0.00638361488160718,131.262697177079,-4.86323610507211e-05,-0.175076499782596,"POC-178","grandis","POC-178","Manava","Pocillopora","grandis","Haplotype_1a","Yes","Haplotype_1a_25",-0.490546521801215,-0.269012528475992,0.221533993325224,0.0632884615118437,-0.822847511789051,"May"
"65","POC","178","28","0",-0.0132608290934321,25,"Field",0.609,2022-05-26,-0.00807584491790017,-0.000615266472489176,-0.007460578445411,61.0707139279447,-0.000122162947926456,-0.439786612535242,"POC-178","grandis","POC-178","Manava","Pocillopora","grandis","Haplotype_1a","Yes","Haplotype_1a_28",-0.576914986807002,-0.387681478823183,0.18923350798382,-0.103831216847453,-0.860765248782732,"May"
"66","POC","178","30","0",-0.0315969230769232,23,"Field",0.595,2022-05-26,-0.0188001692307693,-0.000261896530296843,-0.0185382727004725,82.2599188712773,-0.00022536215637997,-0.811303762967894,"POC-178","grandis","POC-178","Manava","Pocillopora","grandis","Haplotype_1a","Yes","Haplotype_1a_30",-1.23042029419707,-0.530227780222395,0.700192513974672,0.520060990739613,-2.28070906515907,"May"
